stop_id,stop_code,stop_name,stop_lat,stop_lon
1491,09,"Rondo Starzyńskiego",52.2625720000,21.0218460000
6624,01,"Solec",52.0308490000,21.1081800000
6284,02,"Hoovera",52.3305610000,21.0924070000
3606,02,"Głowackiego",52.2741220000,20.9166720000
2702,01,"Urząd Gminy",52.2920600000,20.8178320000
8784,01,"Ks. Boguckiego",52.2598090000,20.9831280000
82,01,"Techników",52.2043270000,20.9233900000
1954,14,"Wiatraczna",52.2446260000,21.0881640000
2319,01,"Nadarzyńska",52.1713010000,21.1937040000
1339,01,"Kochanowskiego",52.2673990000,20.9468670000
2106,01,"PKP Rembertów",52.2553730000,21.1556780000
7733,03,"Włościańska",52.2666590000,20.9631190000
8473,80,"Zegrze Południowe",52.4519350000,21.0082890000
3777,01,"Jaworówka",52.3599850000,21.1466790000
4544,02,"Świderska",52.3106560000,20.9604700000
382,02,"Lokajskiego",52.1397230000,21.0687780000
2037,02,"Szachowa",52.1738840000,21.1985870000
1087,01,"Rozłogi",52.2278930000,20.9017890000
8958,04,"Pl. Grzybowski",52.2372940000,21.0017750000
3661,01,"Boryszewska",52.1768600000,21.2922730000
6148,02,"Kwiatowa",52.4094990000,20.9682600000
1261,03,"Andersena",52.2772410000,20.9386930000
6147,01,"Kwiatowa",52.4099390000,20.9668470000
7667,04,"Klemensiewicza",52.2390430000,20.9048970000
4388,01,"ZGK",52.0729540000,21.1170110000
5666,01,"Leśniakowizna II",52.3116280000,21.2585300000
6642,02,"Pawia",52.0768620000,21.0109760000
1829,02,"Os. Marywilska",52.3167920000,20.9992130000
3021,01,"Gościeradowska",52.2761930000,21.0471640000
8813,07,"Pl. Narutowicza",52.2187340000,20.9833120000
1234,02,"Pustola",52.2339290000,20.9409880000
223,18,"Metro Wilanowska",52.1799430000,21.0242750000
5674,02,"Park Magiczny",52.3130520000,21.0604670000
971,04,"Torwar",52.2251040000,21.0437330000
3822,01,"Jasna",52.4025560000,20.8912500000
4740,05,"Świderska",52.3113330000,20.9596160000
2910,02,"Lasek na Kole",52.2519540000,20.9552080000
1053,02,"Czumy",52.2372330000,20.9139980000
8535,80,"Ciechanów",52.4095730094,20.9091742988
5698,02,"Wesoła",52.0454530000,20.8920980000
205,01,"Szczęśliwice",52.2080800000,20.9639070000
1782,02,"DKS Targówek",52.2734100000,21.0463520000
1731,02,"Cmentarz",52.2822310000,21.1114450000
3728,02,"Glinianka",52.1312430000,21.4163920000
755,01,"Mielczarskiego",52.1312320000,21.0593600000
2565,01,"Narcyzowa",52.1587570000,21.2237850000
113,06,"Wawelska",52.2168720000,20.9798690000
8655,02,"Straż",52.4303920000,20.7366380000
4618,02,"Słowicza",52.0108200000,21.0400500000
3897,02,"Bodycha",52.1825100000,20.8922810000
9135,99,"R5(A)",52.3030790000,21.0253300000
8935,01,"Borzęcin Duży-Szkoła",52.2520150000,20.7375430000
9745,52,"Mennica",52.2348630000,20.9915240000
3898,03,"Lalki",52.1975720000,20.8812370000
5885,03,"1 Sierpnia",52.1950300000,20.9652720000
7878,01,"Siodlarska",52.2474440000,20.9170300000
2261,02,"Rozłucka",52.2366780000,21.0775770000
3145,01,"Gilarska",52.2865740000,21.0472380000
6125,03,"Podskarbińska",52.2501620000,21.0736020000
2696,01,"Skibińskiego",52.3078390000,20.7673870000
8471,80,"Michałów-Reginów",52.4225870000,20.9628550000
1205,02,"Piastów Śląskich",52.2629610000,20.9265550000
9383,53,"ZUS",52.3478880000,21.2558430000
3768,01,"Norwida",52.4152170000,21.1866810000
3288,02,"Malcanów",52.1479010000,21.3694900000
7695,03,"Nowe Bemowo",52.2596250000,20.9230490000
3094,01,"PKP Targówek",52.2626170000,21.0526200000
1410,01,"Al. Reymonta",52.2747190000,20.9392630000
2445,02,"Stadion",52.1506910000,20.9284860000
3690,02,"Os. Batorego",52.3968250000,20.9369620000
1704,01,"Henryków",52.3341670000,20.9621650000
9642,51,"Bitwy Warszawskiej 1920 r.",52.2119710000,20.9775940000
7129,02,"Irysowa",52.4928700000,21.1390760000
2508,02,"Pańska",52.0779080000,21.0765080000
8849,02,"Kocjana-Sądy",52.2506130000,20.8892980000
825,04,"Metro Świętokrzyska",52.2350270000,21.0072840000
1509,01,"Dąbrówka Szlachecka",52.3462830000,20.9490420000
2712,02,"Urząd Gminy",52.2925360000,20.8155790000
5535,01,"Kępa Oborska II",52.1250040000,21.1549160000
4912,01,"Kompasowa",52.2327430000,21.0835090000
4039,02,"Bellottiego",52.2430650000,20.9807530000
102,01,"Ogród Działkowy im. Warneńczyka",52.1842200000,20.9609600000
3693,01,"Cynkowa",52.4148810000,20.9231990000
5096,02,"Kaflowa",52.3229450000,20.9641540000
404,01,"Konstruktorska",52.1858870000,21.0018750000
8921,02,"Zaborów-Szkoła",52.2618070000,20.6784110000
2220,03,"Stacja Krwiodawstwa",52.2324340000,21.0616390000
6622,04,"Pilawa",52.0397950000,21.0889120000
4350,01,"Cedrowa",52.0715080000,21.0992960000
350,02,"Zawady",52.1594480000,21.1188360000
6145,02,"Topolowa",52.2608370000,20.6981720000
9451,03,"Kostrzewskiego",52.1969370000,21.0396090000
1460,01,"Klaudyny",52.2857280000,20.9718420000
8215,02,"Łoziska",52.0696490000,20.9851500000
8101,02,"Śreniawitów",52.3162970000,20.9657560000
935,02,"Stare Miasto",52.2467670000,21.0148310000
115,02,"Al. Wielkopolski",52.2168760000,20.9962920000
458,02,"Al. Lotników",52.1742110000,21.0205140000
7775,03,"Bliska",52.2469050000,21.0586810000
7918,06,"Piaski",52.2712790000,20.9438280000
6607,01,"Majdan",52.2064440000,21.2652480000
1690,02,"Lwowska",52.4050710000,20.9134900000
8878,09,"Pl. Hallera",52.2596620000,21.0273610000
1667,01,"Lwowska",52.4033000000,20.9135600000
2144,01,"Poligonowa",52.2362160000,21.0880110000
4410,02,"Rynek",51.9811440000,21.2169830000
435,01,"Zaruby",52.1321470000,21.0720430000
1771,02,"Cm. Bródnowski",52.2787540000,21.0448110000
1090,01,"Starostwo",52.2112280000,20.8184350000
9536,51,"Zduńska",52.4188890000,21.1794440000
116,01,"Al. Wielkopolski",52.2165140000,20.9954270000
1956,05,"Pl. Szembeka",52.2429600000,21.1024300000
8340,02,"Dolna",52.2015040000,21.0356930000
1411,04,"Conrada",52.2711510000,20.9329480000
77,02,"Wojciechowskiego",52.1958600000,20.8785600000
2415,03,"Sportowa",52.1533050000,20.9207720000
5587,02,"Aleja Bzów",52.0986250000,21.0320820000
4338,02,"Anusin",52.0952260000,21.1701320000
255,03,"Vogla",52.1598410000,21.0889800000
1420,02,"Tołstoja",52.2851940000,20.9291970000
8505,80,"Sulejówek",52.2477730000,21.2770060000
20,01,"Leżajska",52.1885420000,20.9802240000
875,02,"Biblioteka Uniwersytecka",52.2415740000,21.0250970000
1268,01,"Księżycowa",52.2844070000,20.8968520000
5042,01,"Turkawki",52.0584180000,21.0653600000
2729,02,"POD Kajetany",52.0778600000,20.8372060000
5383,01,"Długa",52.1138390000,20.8565900000
2709,02,"Pocztowa",52.2927500000,20.8495980000
5140,01,"Most Świętokrzyski",52.2426500000,21.0387390000
2007,01,"Alpejska-Instytut",52.2178530000,21.1642520000
625,02,"Koński Jar",52.1618160000,21.0240240000
5542,02,"Księcia Ziemowita",52.2623330000,21.0608600000
1432,22,"Metro Młociny",52.2910670000,20.9276990000
6761,02,"Zegrzyńska-IMGW",52.4093780000,20.9562560000
5857,01,"Łomna-Kościół",52.3797280000,20.7842130000
9341,01,"Piaskowa",51.9997830000,20.9367990000
8798,03,"Chyliczkowska-Technikum",52.0763800000,21.0321410000
2552,02,"Ks. Szulczyka",52.1711840000,21.2328190000
1271,01,"Mościska",52.2869540000,20.8784720000
5391,01,"Kazimierza Odnowiciela",52.3593700000,21.1789960000
2005,02,"Odrodzenia",52.2212170000,21.1631250000
4362,01,"Grzybowska",52.0679690000,21.1648660000
4321,02,"Mirkowska",52.1033090000,21.1265130000
5420,01,"Lipowa",52.3861870000,21.1532830000
6859,03,"Główna",51.9525320000,21.0407080000
3298,02,"Ośrodek Zdrowia",52.1340990000,21.4122880000
5098,01,"Spichrzowa",52.3345790000,21.0539180000
6620,03,"KS Polonez",52.2988940000,21.0324130000
2173,02,"Zajezdnia Ostrobramska",52.2326400000,21.1152070000
2095,01,"Oraczy",52.2528120000,21.1283330000
5950,01,"Mickiewicza",52.3066290000,21.1570860000
3248,04,"Przy Parku",52.2773169500,20.8024446700
6044,02,"Bankowa",52.2916790000,21.1610820000
779,16,"Dw. Centralny",52.2295630000,21.0053050000
4533,02,"GOK",52.4082710000,20.9735110000
4217,01,"Ekologiczna",52.2749440000,20.8728930000
185,02,"Śmigłowca",52.2096130000,20.9483500000
758,02,"Południowa",52.0956850000,21.1222770000
3911,01,"Buchalteryjna",52.2709060000,21.1704900000
1890,02,"Zabraniecka-Magazyny",52.2609440000,21.0681130000
4459,01,"Biedronki",52.4445040000,21.1225900000
4354,02,"Kazimierzowska",52.0762560000,21.0984410000
367,01,"Park Zdrojowy",52.0842560000,21.1197250000
5968,02,"Szymańskiego",52.3145050000,21.1732770000
5402,01,"PKP Gołąbki",52.2078800000,20.8636100000
9178,01,"Kostrzewskiego",52.1967360000,21.0400190000
7150,02,"Kadetów-Szkoła",52.2133360000,21.1128950000
4721,01,"Kosynierów",52.2860550000,21.1303950000
9350,01,"Dębowa",52.2655910000,20.7945020000
7680,05,"Czumy",52.2353470000,20.9143620000
4006,02,"Szarych Szeregów",52.4238390000,20.9326480000
5822,02,"Kiełpin-Cmentarz",52.3528200000,20.8749970000
9264,02,"Kajki",52.0643930000,21.0035900000
5021,04,"Żywiecka",52.1850020000,20.9042780000
1923,02,"PIMOT",52.2708210000,21.0171460000
3829,01,"Kościuszki",52.0932530000,20.8054120000
1669,02,"Husarska",52.3948910000,20.9201320000
5416,01,"Beniaminów",52.4423300000,21.1079960000
5788,02,"Ku Wiśle",52.2122480000,21.0633940000
4185,02,"Jesówka",52.0392300000,21.0125910000
6514,01,"Głowackiego",52.4193330000,21.1839840000
7611,04,"Dzika",52.2528830000,20.9905750000
5817,02,"Łomianki-Szkoła",52.3378310000,20.8950720000
474,01,"Kapeli",52.1170870000,21.0181210000
3208,02,"Kielecka",52.0820650000,20.9923740000
5958,01,"Os. Poligon",52.3024390000,21.1603100000
200,04,"Grzymały-Sokołowskiego",52.2195400000,20.9720010000
6680,01,"Dworska",52.3723310000,20.6663600000
7961,01,"Dw. Wschodni (Kijowska)",52.2527800000,21.0499910000
5345,02,"Strzelecka",52.2601730000,21.0371040000
1377,06,"Podleśna-IMGW",52.2815400000,20.9601400000
3834,02,"Rusiec",52.0783200000,20.7849980000
9310,03,"Kąty",52.0015120000,21.1711580000
2161,01,"Zajezdnia Ostrobramska",52.2327790000,21.1166660000
1507,01,"Żiżki",52.3374730000,20.9582660000
1699,01,"Buchnik",52.3646380000,20.9336680000
2893,02,"Świętojerska",52.2499350000,21.0031690000
6647,02,"Targowisko",52.0740540000,21.0115820000
2875,04,"Os. Kabaty",52.1292260000,21.0682500000
1472,02,"Długa",52.3297560000,20.8831990000
3957,01,"Gruszy",52.1982020000,21.1691980000
76,02,"Lalki",52.1976960000,20.8787990000
2224,01,"Umińskiego",52.2270900000,21.0934000000
6480,02,"Przewodowa",52.1706910000,21.1559590000
3375,01,"Zdziarska",52.3411320000,21.0589510000
8472,80,"Wieliszew",52.4281970000,20.9747530000
4799,02,"Święcicka",52.2026520000,20.6964380000
5495,01,"Krymska",52.3104820000,21.2408250000
4837,03,"Postępu",52.0934500000,20.9724600000
6879,01,"Bukowska",52.3514130000,20.9257530000
2060,04,"Okularowa",52.2412800000,21.1361600000
3686,01,"Sielankowa",52.3950900000,20.9378270000
894,02,"Hala Mirowska",52.2378140000,20.9965620000
990,01,"Kino Femina",52.2421190000,20.9946890000
8527,80,"Wołomin",52.3466750000,21.2380270000
2787,09,"Metro Ratusz Arsenał",52.2447080000,21.0026610000
7880,04,"Cm. Wolski",52.2247690000,20.9310050000
8901,01,"CH  Reduta",52.2115980000,20.9493790000
3620,01,"Fort Wawrzyszew",52.2750080000,20.9033630000
190,02,"Banacha",52.2099770000,20.9802930000
2943,02,"Niedziałkowskiego",52.2533730000,21.1663120000
7730,03,"Popiela",52.2826630000,20.9202740000
3856,02,"Magnolii",52.0995310000,21.0449700000
8932,01,"Zielonki-Wieś",52.2542070000,20.7946330000
327,01,"Nugat",52.1558120000,21.0518990000
5601,01,"Wólka Pęcherska",52.0308780000,20.9811610000
7564,04,"Telewizja Polska",52.1889110000,21.0120780000
4843,02,"Chlubna",52.3545600000,20.9530280000
4117,01,"Przedpełskiego",52.4622780000,20.9441850000
7557,06,"Metro Wilanowska",52.1815280000,21.0227840000
6578,02,"Grójecka",52.1993390000,20.9660280000
6604,02,"Klubowa",52.1975600000,21.2767830000
7632,05,"Kino Femina",52.2416310000,20.9928810000
4691,02,"Rzeczna",52.4456540000,20.7678290000
4730,04,"Zapustna",52.1955300000,20.9092460000
3857,01,"Magnolii",52.0992940000,21.0446080000
4816,02,"Rosy",51.9976190000,20.9241080000
4675,01,"Felińskiego",52.2603530000,20.9902020000
6423,01,"Wyględowska",52.1926150000,20.9852460000
883,01,"Śniegockiej",52.2266560000,21.0338920000
2326,02,"Zerzeń",52.1991780000,21.1347960000
8269,01,"Przytorowa",52.3626140000,21.2762320000
2635,02,"Armii Krajowej",52.2504160000,21.2246680000
2330,02,"Ośrodek Szkoleniowy",52.1866740000,21.1429000000
3950,03,"Lucerny",52.2143070000,21.1319910000
4983,01,"Stoczniowców",52.2209210000,21.1068090000
2338,01,"Jeziorowa",52.1913810000,21.1232510000
6271,02,"Rozchodnikowa",52.1605090000,21.1693720000
4280,01,"Łazy-Szkoła",52.0765520000,20.8910680000
3214,01,"Jarząbka",52.0737130000,21.0154910000
4726,02,"Poczty Gdańskiej",52.2002520000,20.9006270000
2501,02,"Jasna",52.0778900000,21.0721350000
4227,01,"Gminna",52.0884930000,20.9476800000
2719,02,"Gołków-Letnisko",52.0493480000,20.9899660000
1939,02,"Ekspresowa",52.3131360000,20.9779300000
3117,01,"Potulicka",52.2867350000,21.0818650000
3490,03,"Abrahama",52.2263450000,21.0838590000
6153,02,"Bandurskiego II",52.3276890000,21.0962000000
6528,01,"Ogrody Przyjaciół",52.3336900000,21.0181160000
3164,02,"Wiejska",52.3084210000,21.0932350000
605,01,"Samochodowa",52.1889260000,21.0085800000
397,02,"Polskie Radio",52.1936640000,21.0148680000
2158,03,"Zamieniecka",52.2351700000,21.0976200000
2781,02,"Os. Las",52.4252580000,21.0332210000
2004,01,"Kajki",52.2260260000,21.1603600000
7653,03,"Okopowa",52.2375270000,20.9814710000
7759,04,"Rondo Starzyńskiego",52.2634650000,21.0200620000
1114,06,"PKP Wola (Wolska)",52.2319890000,20.9565950000
1717,02,"Marki-Ratusz",52.3266430000,21.1082260000
2632,03,"Wola Grzybowska",52.2486470000,21.2438010000
7214,01,"Bakaliowa",52.1092010000,20.9667360000
2825,29,"Dw. Centralny",52.2292860000,21.0037720000
5351,01,"Złotej Jesieni",52.1702580000,21.2374830000
638,06,"Ursynów Płd.",52.1539080000,21.0375030000
5960,02,"Sowińskiego",52.3157110000,21.1460580000
895,01,"Al. Jana Pawła II",52.2359970000,20.9978730000
6907,02,"Równa",52.2056660000,21.2623220000
294,01,"Zakrzewska",52.2021560000,21.0420960000
2555,02,"Napoleona Bonaparte",52.1717510000,21.2270440000
133,01,"Korotyńskiego",52.2021410000,20.9690240000
4729,02,"Batalionu Włochy",52.1977620000,20.9048150000
7994,04,"WAT",52.2525730000,20.8981970000
8619,04,"Chotomowska",52.3835000000,20.9059440000
5941,01,"Przejezdna",52.3431160000,21.0462200000
3764,02,"Wierzbowa",52.4075700000,21.1751500000
572,02,"Batumi",52.1796180000,21.0524070000
1685,02,"Gazownia",52.3707690000,21.0288450000
47,02,"Szancera",52.1957080000,20.8978350000
2519,04,"Kłobucka",52.1580160000,20.9920730000
1269,01,"Radiowo",52.2857880000,20.8871100000
3629,04,"Novotel",52.1920930000,20.9784730000
1678,07,"Tarchomin",52.3169410000,20.9523660000
3232,01,"Vivaldiego",52.2748000000,20.8454370000
2399,01,"Schronisko Dla Zwierząt",52.1559130000,20.9632090000
52,01,"Prażmowska",52.1929210000,20.8792020000
2290,02,"Wiesiołka",52.1719320000,21.1879430000
4264,01,"Ks. Słojewskiego",52.0826660000,20.8969530000
3105,02,"Pomiechowska",52.2139690000,21.1526300000
2303,02,"Cygańska",52.1850780000,21.2193590000
1451,02,"Os. Ruda",52.2856520000,20.9785490000
2971,02,"Las Bielański",52.2935660000,20.9467790000
4563,01,"Urząd Gminy",52.0900140000,20.8011260000
2496,02,"Piasta",52.0789280000,21.1184930000
159,01,"Rakowiec",52.1979170000,20.9834130000
3449,05,"Gocław",52.2223800000,21.1026600000
1194,02,"Synów Pułku",52.2255960000,20.9165410000
9809,10,"Metro Pole Mokotowskie",52.2109700000,21.0088750000
2938,04,"Stara Miłosna (Ułańska)",52.2216050000,21.2432780000
4797,01,"Źródlana",52.2108340000,20.6998600000
5261,01,"Nowinek",52.0159250000,21.0405290000
406,06,"Rondo Unii Europejskiej",52.1790550000,21.0026020000
3274,01,"Leszno-GS",52.2593400000,20.6024120000
414,01,"Miłobędzka",52.1965230000,20.9935440000
911,02,"Krucza",52.2313270000,21.0181330000
509,02,"Vogla",52.1603520000,21.0866720000
2631,02,"Wola Grzybowska",52.2494780000,21.2447520000
3718,02,"Anusinek",52.3832700000,21.0185940000
6175,04,"Poetów",52.3438280000,20.9523860000
6682,01,"Graniczna",52.3734390000,20.7234070000
5270,04,"Stoicka",52.1673390000,20.9329860000
4788,01,"Pogroszew Kolonia",52.2340250000,20.7243680000
7070,01,"Ławki",51.9472010000,21.0744590000
8481,80,"Warszawa Ursus Niedźwiadek",52.1914620000,20.8700490000
188,02,"Pl. Starynkiewicza",52.2261040000,20.9935900000
6638,02,"Mickiewicza",51.9879500000,21.2018110000
5487,02,"Gryczana",52.3340520000,21.2498130000
3510,02,"PKP Powiśle",52.2329020000,21.0257180000
2624,01,"Wola Grzybowska",52.2496370000,21.2429210000
8920,01,"Zaborów-Szkoła",52.2624650000,20.6763350000
3545,01,"Poloneza",52.1545060000,21.0081140000
2852,04,"Tor Stegny",52.1906300000,21.0474330000
8802,01,"Św. U. Ledóchowskiej",52.1549430000,21.0720350000
1282,02,"Rudnickiego",52.2702500000,20.9509050000
9322,01,"Stokrotki",52.0017830000,21.1588860000
3725,04,"Ruskowy Bród",52.3610670000,21.0534700000
273,01,"Goraszewska",52.1859680000,21.0644850000
3786,02,"Kąpielowa",52.4488970000,21.0608070000
5094,02,"Płużnicka",52.3100740000,20.9712350000
1911,02,"Ząbkowska",52.2517900000,21.0385920000
3328,01,"Kołłątaja",52.2886310000,21.1109460000
4094,02,"Warszawska",52.4151880000,20.9636160000
1615,02,"Rolanda",52.2838420000,21.0522440000
2351,02,"Kadetów",52.2124670000,21.1044280000
6702,01,"Augustówek",52.3742190000,20.6994030000
7891,12,"Os. Górczewska",52.2387360000,20.9008730000
2019,05,"PKP Międzylesie",52.2052380000,21.1691480000
2101,01,"Marsa-Las",52.2480740000,21.1434050000
1867,02,"Piotra Skargi",52.2665870000,21.0588800000
4503,01,"Urząd Miasta",52.4305810000,20.7097100000
4128,02,"Polna",52.4706200000,20.9267800000
601,01,"Metro Wierzbno",52.1885510000,21.0172260000
2865,01,"Tuzinowa",52.1853400000,21.0982130000
2265,02,"Park Skaryszewski",52.2404580000,21.0633280000
9136,00,"R5(A)",52.3031050000,21.0254320000
9254,56,"Dickensa",52.2064340000,20.9699120000
2777,01,"Białobrzegi",52.4410680000,21.0563530000
5447,02,"Nadziei",52.0931030000,21.0513450000
8914,01,"Cm. Południowy-Brama Wsch.",52.0574220000,20.9053830000
4188,01,"Cmentarz",52.0405260000,21.0001130000
183,02,"Rondo Zesłańców Syberyjskich",52.2160880000,20.9592790000
2947,01,"Milenijna",52.3194800000,20.9683750000
3100,02,"Działkowa",52.1725170000,20.9327130000
6544,01,"Os. Piaski",52.4062640000,20.9519960000
7995,03,"WAT",52.2522930000,20.8981730000
4431,01,"Fort Bema",52.2593230000,20.9366460000
5200,02,"Pęchery",52.0085670000,21.0012620000
4717,02,"Dzika",52.2790670000,21.1242760000
7506,03,"PKP Rakowiec",52.1974780000,20.9646650000
3842,02,"Platanowa",52.0489950000,20.7838570000
7503,03,"Witolin",52.2366110000,21.1121620000
8211,02,"Postępu",52.0815930000,20.9671570000
2177,01,"Garwolińska",52.2499360000,21.0914430000
1500,04,"Płochocińska",52.3082900000,20.9847300000
1515,02,"Śnieżna",52.2587770000,21.0521900000
922,02,"Wiejska",52.2244710000,21.0304830000
2470,01,"Władysława Hermana",52.1952400000,20.8631700000
3399,09,"Nowodwory",52.3340410000,20.9422150000
4458,02,"Łąki",52.4399480000,21.1414060000
5575,02,"Farbiarska",52.1228720000,21.0127930000
7286,02,"Leśnej Polanki",52.3301020000,20.9549950000
1891,02,"Księżnej Anny",52.2606170000,21.0775800000
3780,02,"Gwiaździsta",52.2879450000,20.9765580000
1544,02,"Klamrowa",52.2861200000,21.0952060000
8327,06,"Spacerowa",52.2070530000,21.0292280000
7212,02,"Fajna",52.3471270000,21.0481850000
6319,01,"Ogrody Bielawy",52.1080320000,21.1302470000
2683,01,"3 Maja",52.2104270000,20.7926620000
3614,01,"Królowej Marysieńki",52.2566110000,20.7591520000
1071,02,"Sienna",52.2307060000,20.9933290000
6700,01,"Poziomkowa",52.3639880000,20.8149160000
3570,01,"Esperanto",52.2444910000,20.9788630000
2812,02,"Wola-Ratusz",52.2401960000,20.9880390000
2027,02,"Piechurów",52.2103950000,21.1623210000
2075,02,"Rekrucka",52.2442310000,21.1391620000
1347,02,"Pl. Inwalidów",52.2658000000,20.9891770000
2381,01,"Żonkilowa",52.2030080000,21.1589640000
3430,15,"Nowe Bemowo",52.2604320000,20.9249200000
3736,02,"Czarnówka",52.1342720000,21.4324830000
7670,05,"Muzeum Powstania Warszawskiego",52.2335330000,20.9819940000
5014,02,"Powstańców-Park",52.2805270000,21.1392390000
475,04,"Karczunkowska",52.1111820000,21.0174130000
3019,04,"Tarchomin",52.3189500000,20.9529280000
2410,02,"Olszowa",52.1606600000,20.9365050000
4190,01,"Kościół",52.0422100000,20.9942500000
1498,01,"Kanał Żerański",52.2992400000,20.9934790000
946,01,"Nowy Zjazd",52.2468600000,21.0204200000
8028,04,"Postępu",52.1794110000,20.9977240000
3276,01,"Widoczna",52.2029710000,21.2687410000
1237,02,"Antka Rozpylacza",52.2341840000,20.9338660000
941,03,"Park Traugutta",52.2584700000,21.0025560000
7119,01,"Zachodzącego Słońca",52.2597690000,20.9175980000
4486,02,"Pijarska",51.9874330000,21.2138280000
6577,01,"Grójecka",52.1998940000,20.9670210000
3793,02,"Załubice-Poczta",52.4814720000,21.1303790000
7674,03,"Synów Pułku",52.2254250000,20.9163160000
4323,02,"Habdzin I",52.0951950000,21.1529760000
5025,02,"Hassa",52.1875190000,20.8970950000
563,02,"Santocka",52.1823620000,21.0770520000
5393,01,"Mała",52.3482880000,21.2062600000
8159,02,"Klonowa",51.9673830000,21.0171470000
3098,01,"Kolumba",52.1730020000,20.9295050000
4380,01,"Topolowa",52.0493450000,21.1351540000
3010,03,"Ćmielowska",52.3241870000,20.9596100000
720,02,"Joliot-Curie",52.1925590000,21.0107600000
8454,80,"Warszawa Żwirki i Wigury",52.1934140000,20.9802860000
2688,11,"Metro Wilanowska",52.1799520000,21.0237230000
1850,06,"Rondo Żaba",52.2695230000,21.0368130000
1395,02,"Chabrowa",52.2837740000,20.9042910000
4911,01,"Kakowskiego",52.2304820000,21.0837400000
4880,03,"Posag 7 Panien",52.2019690000,20.8729600000
2157,05,"Zamieniecka",52.2342770000,21.0971840000
6645,05,"PKP Piaseczno",52.0678390000,21.0170180000
2123,01,"Rembertów-Akademia",52.2642610000,21.1691160000
4025,01,"Henryka Probusa",52.2044900000,20.8658900000
4682,02,"Park Moczydło",52.2389410000,20.9469300000
7579,10,"Woronicza",52.1887850000,21.0007700000
5856,01,"Łomna-Cmentarz",52.3792290000,20.7872040000
9346,04,"Henryków-Urocze",51.9939570000,20.9334770000
7570,03,"Metro Pole Mokotowskie",52.2083690000,21.0078190000
1856,02,"Inżynierska",52.2578820000,21.0346610000
785,03,"Dw. Centralny",52.2290140000,21.0007930000
8487,80,"Warszawa Powiśle",52.2336840000,21.0280570000
8763,02,"Banacha-Szpital",52.2109780000,20.9884020000
945,01,"Podzamcze",52.2493420000,21.0173050000
667,02,"Szkolna",52.0792280000,21.0247640000
5594,01,"Ursus-Niedźwiadek",52.1902870000,20.8625490000
6030,02,"Jana Kazimierza",52.2220860000,20.9364030000
6972,04,"Sasina",52.3453200000,21.2299310000
6046,03,"Od Lasu",52.0794910000,21.1333850000
2805,01,"Koncertowa",52.1635550000,21.0268870000
194,01,"Jasielska",52.1983190000,20.9794040000
2522,01,"Os. Młodych",52.4216940000,20.9255580000
4136,02,"Fabryczna",52.4193430000,20.9451650000
2116,02,"Rembertów-Ratusz",52.2591950000,21.1618240000
1803,02,"Szamocin",52.3497130000,21.0292160000
6124,04,"Podskarbińska",52.2500740000,21.0748630000
2908,06,"PKP Koło",52.2468740000,20.9577710000
7288,13,"Winnica",52.3420500000,20.9521530000
4903,01,"Pastuszków",52.2853690000,21.1726420000
696,04,"Małej Łąki",52.1335040000,21.0540560000
776,23,"Dw. Centralny",52.2292500000,21.0028520000
998,02,"Nowowiejska",52.2210290000,21.0050530000
770,01,"Makolągwy",52.1453180000,21.0266270000
73,01,"Wojciechowskiego",52.1959270000,20.8796620000
3494,01,"Olszowa",52.0997960000,21.2582160000
8883,01,"Pl. Hallera",52.2580940000,21.0270970000
970,02,"Torwar",52.2243570000,21.0436610000
3589,01,"Metro Młociny",52.2898870000,20.9312060000
2453,01,"Kwiatów Polnych",52.1298680000,20.9798600000
8374,04,"Magistracka",52.2473280000,20.9536270000
8959,03,"Pl. Grzybowski",52.2373760000,21.0041000000
3530,01,"Zagłoby",52.2491650000,20.8731350000
3236,04,"Klaudyn",52.2769660000,20.8645720000
7151,02,"Kijowska",52.2490780000,21.0444430000
1288,01,"Tołstoja",52.2837260000,20.9271420000
2435,02,"Baletowa",52.1333200000,20.9794600000
3516,03,"Ursynów Płd.",52.1531200000,21.0394830000
4148,02,"Rozwojowa",52.4585730000,20.9088630000
8682,02,"Konik  Nowy",52.2167940000,21.3105900000
6297,81,"Chotomów",52.4114230309,20.8849059739
2033,02,"Montażowa",52.1917440000,21.1806460000
2700,01,"Sierakowska",52.2943850000,20.8047170000
4267,01,"Lipowa",52.0970820000,20.9097310000
854,02,"Pl. Na Rozdrożu",52.2196820000,21.0252730000
8547,80,"Góra Kalwaria",52.0254012567,21.0504479942
4893,02,"Królewska",52.3966390000,21.0450290000
6135,06,"Żerań Wschodni",52.3099090000,21.0159130000
5232,02,"Schroegera",52.2820000000,20.9403650000
1613,02,"Park Bródnowski",52.2928160000,21.0370240000
1550,02,"Namysłowska",52.2668090000,21.0313050000
4943,02,"Dębówka",52.0499410000,21.1908920000
6426,02,"Przylesie",52.3466810000,20.9566850000
3691,01,"Os. Batorego",52.3970570000,20.9372960000
2273,02,"Walewska",52.2388720000,21.0747100000
1958,01,"Gocławek",52.2378860000,21.1190640000
3531,12,"Metro Wilanowska",52.1800470000,21.0237720000
4010,02,"Wersalska",52.2266650000,21.0593430000
3630,03,"PKP WKD Al. Jerozolimskie",52.2056340000,20.9434710000
2902,04,"Stryjeńskich",52.1420010000,21.0438410000
3307,03,"Władysławów",52.0629180000,20.9201340000
3872,01,"Wiejska",52.3407660000,21.2421560000
